"ID","Binomial","Species_id","Site_ID","Site_name","Latitude","Longitude","Region","Ccamlr_id","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
149,"Pygoscelis_adeliae","ADPE","LOVI","Lovill Bluff",-73.538,-127.4361,"Marie Byrd Land","88.2",29186.015583124,30287.7080387254,31641.4402081491,32974.9134913617,34478.9346487779,35900.3897137949,37316.56003575,38856.4215510122,40616.6821429766,41026.006549657,41434.1508260213,41124.2560410734,43053.1144750076,59608.1978187698,58181.1006199191,56702.9284710826,55407.3832211681,53346.6041713601,44151.562210263,36939.3190889832,26058.4547597981,26263.7269320434,27756.0601446388,23338.8480077134,24466.9332702686,22916.1651462198,18360.7305473691,20158.3158270872,14719.2458143872,17898.8873589294,15410.7086469667,10989.197220113,11606.2657514525,8245.44144008296,10474.7664383823,12167.431012834,9681.48220566428,9113.52450023633,7100.67441144372,9367.04274823121,9363.54991117652,8514.34301114998,10520.4386745701,10737.3800916796,11843.4621648194,11761.1429549503,9265.0233398844,10551.0730399854,10727.86198731,10035.0461873856
157,"Pygoscelis_adeliae","ADPE","MAME","Mame-zima",-69.0167,39.4833,"Queen Maud Land","58.4.2",18.5501599377569,19.5279701181926,20.6803543186458,21.8708579848272,23.1703115313738,24.5615171162672,25.8565424760892,27.3804912978556,28.8460732234862,29.4821207412277,31.2238435676638,54.4887584194419,60.5349521370968,54.2130873185497,57.5706930650448,57.2655007684,74.9449847684598,85.005384681202,133.200989402994,122.483624078613,126.283766963057,132.124519076314,141.185744321979,134.649080734655,116.62647981566,114.651646345719,111.419654578824,151.950318715885,184.245931674577,213.408499579443,227.535170951572,253.760850921962,366.841625031778,416.601113119111,527.239598207833,476.684260184227,366.682570796412,376.441951223223,374.040275198795,337.942274874156,305.036986240343,360.363065850808,487.609810698007,464.821868697327,421.006345076674,418.27185209637,411.723205633215,421.100340872439,430.922970282069,443.19244706287
158,"Pygoscelis_adeliae","ADPE","MAND","Mandible Cirque",-73.117,169.25,"Victoria Land","88.1",6827.36464532984,7115.91279894111,7445.82379576358,7760.46980773297,8130.29135601461,8467.683142642,8794.15260845685,9173.88338408965,9539.30287021755,9693.40759827803,9839.27566310863,9783.63894273637,10217.6702579755,14243.101645122,15520.3205407971,16779.3068990725,18277.4423193468,19591.5980301725,18709.4216469925,17477.8560730928,13748.3595085261,15455.9519679687,18204.1180443083,16993.4977340206,18374.2056675229,17846.7297279345,14745.9183397793,16811.9225605194,12684.1686643293,16331.4099419956,14963.6272449748,11282.3206079936,12564.1850466827,9427.2615555614,12711.4155062391,15671.4231606037,13165.6199042762,14000.4678369578,12344.6054058236,18408.2588054623,19228.4532978812,18259.2042250238,23463.5177673741,24987.7733125948,27035.1622428335,26540.9972448687,20634.2865870163,23291.3896325215,24622.372310702,23046.4966768897
159,"Pygoscelis_adeliae","ADPE","MART","Point Martin",-60.768,-44.719,"South Orkney Islands","48.2",15053.7937607117,15687.0118815764,16270.6209703043,16860.6318601729,17496.7971384798,18157.6553107778,18875.4987232469,19704.9656259143,20522.2390262773,21647.0231732606,22555.4407007478,23758.5134387724,24578.4527742211,25582.4591831622,26106.3633125434,26317.9854776058,26644.7692194388,26426.761739036,26679.4636869272,26423.8234601705,26143.1105116225,26062.404844662,26083.8161850616,25854.2937843997,26047.7034993427,26748.3806487523,26703.7722190019,27339.9724843984,27797.7725188007,27958.651533498,27446.0996770361,26817.3643816718,27132.5187086549,26575.3535328821,26397.1019315516,25513.2649027975,24325.9050324312,23838.866918348,23869.6814235139,23112.9393987055,22181.9893569864,21466.7197271181,20449.8508048151,19730.5808294831,19470.9993339785,18922.9995485567,18412.7601991257,17871.4594902651,17135.5167979663,16293.0174916385
164,"Pygoscelis_adeliae","ADPE","MERR","Merritt Island",-66.4588,107.1565,"Wilkes Land","58.4.1",55.3648404486559,58.3984818354255,61.9732418670743,65.6188675245029,69.5734065974502,73.6243198369187,77.804867476542,82.1258544838665,86.4442650909158,88.0972187537694,93.0260351265712,145.966265683153,167.190846628767,153.670135879507,165.344251607131,160.401682042368,196.515641533055,197.887045024508,250.814577620554,217.382128658284,211.152662479558,207.868796465595,214.884913133076,227.715643798406,216.525859412763,232.150499499809,235.274113506648,301.247374802174,350.076545673922,389.693609851256,391.276628509232,416.995366306809,532.696955627909,530.001439578606,628.587947017878,584.3096066119,465.043646422856,491.02200236605,490.714746258806,444.827181907911,400.340731287438,473.08130517747,635.494171519505,602.686656064749,544.614203976318,538.7453383789,528.087516564672,539.052490052434,553.278611826561,567.269170886813
166,"Pygoscelis_adeliae","ADPE","MIDG","Hollin/Midgley",-66.3259,110.4036,"Wilkes Land","58.4.1",3289.68379414863,3467.66237002173,3660.18209264523,3878.46721108653,4118.71175640032,4351.0959215995,4586.99497654339,4849.83723650886,5131.18866413841,5214.24875974969,5372.52387630675,8254.3161046181,9263.14122757065,8345.78488842562,8770.59557308594,8306.26802058094,9910.79862215509,9759.00304009293,12100.9524826736,10233.2869911425,9492.44727301066,8989.98660257597,8880.4277321969,9023.17828076191,8255.11612909368,8494.91366764522,8283.39356697187,10190.7157108514,11376.4925496049,12220.070153251,11770.6191892997,11997.8610210881,14713.897052227,14084.230566604,16008.1640568134,14261.8286380924,10808.60182619,10926.9754941057,10665.1332757028,9479.91520481373,8377.39598323535,9891.75714834528,13286.0951320397,12583.4353724054,11441.9130142251,11317.745519272,11068.8484036827,11305.5083627513,11611.587761166,11869.0742139389
167,"Pygoscelis_adeliae","ADPE","MIZU","Mizukuguri Cove",-69.197,39.614,"Queen Maud Land","58.4.2",59.6300276950749,62.8355736639561,66.3773346136924,70.4397634180106,74.6608778933604,78.8599157827344,83.1597390722134,88.1091335108677,93.3221010641191,95.2462914888623,100.368025251776,157.943418787793,190.834518950578,178.894650532318,196.523075996019,205.17515962803,293.259164618094,327.485463127751,460.3966237856,401.369737262942,390.273427838104,361.609486863788,378.626819380094,387.126039408685,366.306054918175,399.633623611087,402.635378950071,487.852017079174,547.940386743287,626.803168255089,604.796339270769,611.509046684002,769.23902223609,765.281402864412,970.809087996958,874.185720273184,672.96033962928,690.286158628197,685.539898881133,618.995551971464,558.94485221471,657.653304888485,884.468700229392,844.541472114292,766.25900179219,764.149594163851,749.15573827682,762.807721808795,783.496661296731,805.25295077213
168,"Pygoscelis_adeliae","ADPE","MRII","Mount Riiser-Larsen",-66.7908,50.5511,"Enderby Land","58.4.2",208.398520918276,219.504871081627,232.067412559161,245.806445117748,260.2162504388,274.803307645003,288.661980661957,304.831103398264,321.844250006877,328.114320782644,346.300625416963,542.888996130597,625.691966639878,576.215487103145,619.617877525466,601.693850294673,734.485309548943,738.669133876742,936.402689563523,806.847676800031,782.991414204664,769.998492747561,800.563936959974,843.947251624365,806.271676446181,864.560083671572,877.574362250801,1102.77413044097,1257.96635905048,1368.20247921064,1347.38406006375,1409.72482696554,1759.9725388114,1706.55201624935,1979.70297342968,1793.86779255445,1390.35264912883,1436.17481071807,1431.86146345832,1301.41132553381,1169.04757058159,1382.17659243413,1855.00663967168,1756.07131686951,1596.04546694284,1583.87558216403,1547.7812140607,1578.50701730236,1620.54967591418,1662.65070960684
170,"Pygoscelis_adeliae","ADPE","NEIS","Nelly Island",-66.2294,110.1782,"Wilkes Land","58.4.1",133.540452000926,140.708815493215,149.223286741458,157.699152112363,166.947482815121,176.316068980639,185.629553432483,196.260029025789,206.773105992291,211.649418049502,224.142663993312,354.404466907346,410.098380825204,378.964513744274,410.836067225522,400.369141608357,492.308780523759,499.197532969437,636.429648954415,553.412678122368,530.858232315848,517.348896555937,527.83511888772,550.967383104744,521.023962476877,553.981740921404,555.225505953063,705.452261181934,816.473511880944,901.815684461607,893.123119552943,943.515299907589,1195.2883029099,1176.13413969266,1378.41983010354,1265.12134272423,994.295522165774,1036.67780321733,1044.15620335186,957.366385971195,874.904514984543,1032.02545631382,1388.75058914769,1321.52112111881,1196.31582710847,1186.26697251215,1166.93602620683,1188.86179963578,1219.50197582806,1254.82994226301
173,"Pygoscelis_adeliae","ADPE","NOKK","Nokkelholmane Islands",-69.3811,39.4635,"Queen Maud Land","58.4.2",24.0269709819621,25.2883080072472,26.6946239205988,28.2643113286654,29.7397420197534,31.4356036141439,33.0589327138651,34.7521931732794,36.7186217459887,37.4485238086889,39.3809129624727,61.8607022318367,69.9595138729886,68.2913718108083,78.114286516046,73.9415839907824,88.3360343163147,86.7919475730204,107.433493280885,90.5658309168502,85.8572262181343,82.5634906150074,83.3184074790782,85.8957163369201,79.9720305047748,87.9242924523066,96.064517718169,132.699976145087,135.201345754439,142.29949662138,131.114514065894,129.600379679506,143.914646014552,123.003563945511,145.372461948625,127.315720034147,94.0893978116749,93.1650185387456,88.7207797798766,77.3736157582854,69.2058838531566,81.475270916131,109.342690865836,103.728328516452,93.9922299889871,93.1298934510503,91.4217517635244,92.6573818322948,94.8755873869741,96.8543955431044
174,"Pygoscelis_adeliae","ADPE","NOPT","North Point",-60.672,-45.626,"South Orkney Islands","48.2",7700.40421394467,8029.83799419152,8313.08054286644,8714.19585368686,9058.68161947378,9420.15276132518,9756.04511591466,10145.2285866081,10538.3129088022,10657.2123536524,10616.6833389151,10696.3414994761,10533.5946176811,10455.6431333044,10563.3908466272,10534.3925333015,10630.7974492377,10478.7493332696,10563.368549603,10389.403248692,10229.4991165577,10185.4283113103,10003.3547387731,9896.32487617282,9801.73482903437,9888.71724088352,9614.966876893,9680.37692192294,9729.18639133454,9710.51431169389,9385.45489974638,9128.47039627393,9122.47760047916,8835.71733609744,8620.44115687274,8476.97921836841,8236.79167103575,8280.67938780036,8407.65090212814,8326.80694242717,8158.17886465831,7637.75126856974,7105.77078981893,6604.02269433554,6366.77468081463,6008.07884374847,5836.6319170582,5649.8225124533,5411.06972191967,5162.1137785522
175,"Pygoscelis_adeliae","ADPE","NORF","Northern Foothills (Terra Nova Bay)",-74.75,164,"Victoria Land","88.1",4896.07911267249,5092.53526509774,5300.27724850459,5532.15291016755,5788.47459266407,6020.615528452,6264.40030463068,6527.86002802946,6785.53218157525,6897.50232243145,6982.57148910038,6925.26724384047,7205.91619834579,10061.6563733061,10979.2944697312,11075.6312388252,11279.8216026124,11655.1830365235,10641.0670950808,9819.65109490941,7430.80262888486,7992.5418701586,10333.8000249653,11109.2549159467,11737.9972792756,11118.3012241367,9008.9202040003,10224.6343155437,7725.48020036813,11037.2148000522,11223.4218604179,9390.11207240351,10437.912095578,8419.89892951143,12174.8354094942,16104.3654314385,19343.8955275384,17845.416828827,13528.2785836584,17484.651361638,15903.1125960534,13160.6287736503,14644.2289794226,13564.2718656903,15155.5939226623,15383.5477294541,12364.3555456782,14428.2309115878,11676.1013687425,10911.1057137298
179,"Pygoscelis_adeliae","ADPE","OMGA","Cape Omega",-68.5667,40.9833,"Queen Maud Land","58.4.2",199.474589085616,210.587005383725,222.912414884379,234.965920263853,249.674972478798,264.729758760492,279.7705871985,295.386951320811,310.028316891162,314.912060603128,332.877892651972,522.263994951592,587.420438529342,529.011575613881,557.301908235238,525.269623083994,624.25773301102,610.839765990089,752.481925598575,631.653614862176,595.3783793576,569.374806242494,571.750814012684,587.401313663418,544.015727883164,566.825233406293,558.9873828838,698.996995399295,790.779015014733,857.861054689964,837.433869227364,871.689233992825,1080.40387641215,1044.86760377101,1203.73332116247,1088.9624124356,837.779291096542,861.104419674497,855.728685325,772.890262427269,697.431430452826,826.674631756833,0,0,0,0,0,0,0,0
180,"Pygoscelis_adeliae","ADPE","ONGU","Ongulkaven",-69.0171,39.4252,"Queen Maud Land","58.4.2",30.5435344314772,32.2653726991236,34.1389565167907,36.1757334144593,38.2879065843527,40.4582003393329,42.8758494797594,45.4165696045024,48.0780492021051,49.1659908189739,52.0386532347769,86.7532664337308,97.2151580451671,76.9734093402393,82.7127055150474,82.9274376554042,110.369964554128,98.7503892824927,123.637136151851,94.7741497001754,87.3776782140745,87.7165808212388,98.4007689525135,98.5082558369094,93.6333598531291,95.8845501864126,97.7957288852882,132.879393691917,165.866920141733,181.920665566516,192.646251599063,240.305090601137,389.733389298087,439.717201765595,555.116232396419,501.434219517711,385.164598297511,395.519528193679,391.818173197099,354.959198970519,319.264190913696,377.598773077122,507.637626106451,483.978616482953,441.387240672783,437.293404067292,427.919411250664,437.254422017907,447.727128812801,459.827908500375
184,"Pygoscelis_adeliae","ADPE","PAUL","Paulet Island",-63.5801,-55.7881,"Northeast Antarctic Peninsula","48.1",49898.402845153,51860.6716625511,53595.410219824,55780.3297757541,57850.6560710561,59669.4735486852,61668.9246535371,63912.1878062069,66353.6456542356,70336.58742273,73319.04037402,77371.941093708,69971.7380728525,64269.3406480379,60324.1270184205,63052.9295679628,66520.3819908404,69005.6956602577,72123.681242116,74650.4914710902,77205.7986748241,81016.1621790588,84179.5985380919,86967.6404737205,90798.3643583232,96033.4530619486,98747.8441882839,104396.866841303,110061.616118622,113433.138169931,108976.302639913,105542.860253918,104604.395004837,101162.686948446,98920.4505379221,96821.8576009042,93676.3881771213,93333.2084708364,94726.0164714225,93274.0805901631,91294.8206997826,88365.4534340512,85168.8466533248,82113.7457214013,80612.2364096329,78599.5502486307,76680.26437521,73697.3639152147,70827.3819952449,67905.9199836186
185,"Pygoscelis_adeliae","ADPE","PCHA","Port Charcot",-65.067,-64.026,"Central-west Antarctic Peninsula","48.1",51.6921255007696,53.4692451410326,55.576582942027,57.5073943380307,60.057621725886,61.9256186401616,64.599087503582,66.9862852911746,69.8182299137666,73.7451847152675,76.5646763803257,80.5715999995927,82.9823782479933,79.6138247478229,78.2282693355596,75.5711311578499,73.1244552827779,69.6528775437227,67.2092157827906,64.2588596305696,60.962979617243,54.2205213846074,47.959031319949,42.369078927208,37.4618880506067,33.624941189945,29.3693289784796,26.4047407887498,23.561006255754,20.8380085464896,18.107810329016,33.7441986107745,28.5373389193646,23.8256451558373,20.0826021806988,16.9766229818627,12.861981312879,10.0226372195052,11.0181455150026,14.914745945046,11.0372077142671,12.8881966372852,14.9495666446724,12.0013515166295,10.0013519725266,8.42425330170472,8.02404588025904,9.94043745595297,6.31720238388223,4.01652663113623
186,"Pygoscelis_adeliae","ADPE","PCOR","Point Cormorant",-60.756314,-44.732219,"South Orkney Islands","48.2",47.6592970279255,49.6537234648187,51.5037432704289,53.4034869315706,55.4693217510292,57.2914989311949,59.3050569089983,61.6369750671522,64.237052843961,67.9548911671434,70.3321695453614,74.4883347445187,76.8968802291528,80.1160557840513,85.0591184551964,89.221130504773,94.0703137569876,97.3202515936558,102.835376142705,106.548672225496,109.352796360529,113.455387465248,117.943091908508,122.097388148014,120.232082103766,119.932198402513,116.260519582078,115.952934625953,115.455137335017,113.093964624699,108.635130499726,104.765781959882,102.650004059965,98.5320389947577,95.9755788362173,91.5315796532622,86.4097178871804,84.9885172612863,85.0464700932473,82.7564511633384,79.1261798456921,76.3773767496185,73.7585699806849,71.1071206973425,69.8717851874265,68.1806463161926,65.9418520519707,63.6317063474344,60.8692293594209,58.6018408630463
188,"Pygoscelis_adeliae","ADPE","PENG","Penguin Island",-62.102,-57.9269,"South Shetland Islands","48.1",1193.63775509609,1234.06496019264,1284.80897088331,1334.23443182921,1391.79048761617,1442.08431152237,1500.377663194,1558.9715660017,1630.27639151515,1718.93632479914,2790.767238015,2766.23338379997,2683.5127137221,2626.55391190888,2633.49756892428,2578.51387619156,2555.72090162325,2500.82857217852,2461.38888994676,2393.74218844726,2328.35188235881,2288.31488429781,2214.56196979767,2163.88232070939,2119.11610996682,2097.11282293521,2030.55493857127,2439.1974295776,2413.02839253968,2367.28335246057,799.724509944192,751.506064431824,720.848089347837,683.807931119056,631.056889144477,582.798660021978,534.08938972309,502.477888862293,553.580392028693,360.935688483721,231.447374837204,193.82864265499,159.849763743676,149.984060076455,143.523784936712,135.679180397272,128.518125541931,120.735580163831,115.893707932859,110.96650646879
189,"Pygoscelis_adeliae","ADPE","PEPO","Penguin Point (Seymour Island)",-64.3061,-56.7114,"Northeast Antarctic Peninsula","48.1",11509.0450509922,12003.5434787304,12484.9361181485,12900.924828933,13444.4931575683,14025.5536799069,14666.8470221653,15328.7649425903,15943.2840089155,16808.2048229823,17452.2094500066,18391.224421958,19002.8545778599,19744.4520600109,21015.0200782478,21955.1423548463,22442.133215749,22600.6430429616,23069.4792040121,23046.8699616745,22965.1720437724,23143.2064976472,23273.5434148419,23267.9846721033,23555.8977374642,24135.1999383204,24006.3086377989,24585.6256099238,24989.4525941045,25139.1133469792,24674.4274093181,24361.9922006216,24569.739978111,24092.8159478788,23929.6686105192,23848.969314654,23591.3448943645,20721.2741975743,18543.1493346749,16060.9295655532,15331.8888011969,14804.7786107407,14218.8903109257,13732.8799831219,13564.6315141594,13232.317657446,12802.0686371908,12327.9963038952,11848.7128162636,11338.0576837136
190,"Pygoscelis_adeliae","ADPE","PETE","Petermann Island",-65.176,-64.137,"Central-west Antarctic Peninsula","48.1",603.877790550018,624.523121452311,650.21451446891,676.801498072898,699.824764615784,731.898108216898,762.013811728983,793.395419221982,829.376100163553,874.546226236666,907.345815866801,959.18589105737,987.277911092717,996.192867055982,1030.48584388908,1047.42753186164,1066.45742374232,1061.22011011328,1067.26572863872,1016.92254668108,964.525876444924,925.882929446874,885.215721866982,843.860246727304,807.181064998225,825.224159872218,646.376375170295,741.176708955431,769.765287333329,802.834348498695,921.901258870347,661.295989698438,486.426984141146,551.524194189915,530.982596663874,478.266620375941,409.494352928437,389.6120973336,394.287343181336,365.59192229692,252.052183901098,274.139883559963,295.489423830724,291.712472662655,286.298540818588,258.968765692498,249.0600234602,237.694176384687,212.104576295387,191.338301666775
191,"Pygoscelis_adeliae","ADPE","PGEO","Point Geologie",-66.6744,140.0052,"Adelie Land","58.4.1",9115.68253783015,9600.5134413692,10119.1436162218,10700.1121086511,11298.4594445779,11941.4143028625,12555.554081641,13291.1379851005,14011.0230282028,14253.0147889668,15027.5630631031,23561.1602868175,27028.6690720283,24892.5870920449,26921.205385032,23873.5739748028,26701.328672471,24660.0175688131,28558.2062140599,26793.0964016518,22176.3653236623,24072.8541290475,27575.951736831,32189.7134044591,32758.4637963704,37635.601201094,34532.6241786073,40682.6212540444,41542.4239333101,38041.0233523071,31371.7114664881,30180.6664741158,33240.636647116,30935.4348685277,36439.3548632779,35419.7321167406,27447.1788464041,33901.8907407527,39069.7402217224,38067.2823656087,32735.5654122828,36986.7662589971,53154.4131660096,51015.0013349592,44586.5337246865,46291.0429191646,46812.8633347341,47336.0765212108,48521.2638471379,49606.4375626235
192,"Pygoscelis_adeliae","ADPE","PHIL","Cape Phillips",-73.0714,169.6168,"Victoria Land","88.1",1502.25362876775,1569.78241707567,1637.73966637798,1715.57130550274,1792.96586081215,1869.29457771495,1950.89844414317,2031.84143418491,2125.64775263871,2170.28586412876,2211.95096860769,2201.93251354514,2305.19532015043,3218.28606761587,3513.10315091796,3813.16335645914,4161.22660421027,4481.59147844348,4598.51475809037,4544.23115015825,3801.62166693716,3905.64586527487,5077.5075211107,5268.82328070635,5865.2058055387,5869.43372881086,5010.97448833635,5862.85533649646,4545.74689723959,6126.86016948816,5849.14080424077,4619.10706126965,5421.85853246175,4271.64486668648,6022.69851219394,7770.1770601827,6825.83490759416,7105.57476687199,6125.78643988766,8966.8818762438,9195.05280015658,8589.11938491466,10812.1489413715,11299.0420932025,13458.4551138587,14590.3092842646,12496.3808938119,15569.2953364286,15878.5164917306,14902.8429786847
193,"Pygoscelis_adeliae","ADPE","PIGE","Cape Pigeon Rocks",-66.9334,143.894,"Victoria Land","58.4.1",1475.30696136355,1562.1374824942,1652.36306896226,1752.6054894457,1857.47930734109,1970.71506152922,2078.52217232095,2203.859042372,2340.88765377554,2391.04580449627,2528.46509191161,3978.81885079948,4574.2508800353,4212.75236429771,4551.70290108918,4423.55609277135,5439.67858893293,5497.76680149922,6977.24794260055,6050.28683582311,5885.99245803916,5805.26838232373,6018.28954479833,6384.00748485111,6087.33409083439,6550.72011111481,6696.44239270624,8601.04562240801,10291.5225470326,11808.3151313677,12160.0254060843,13328.5031128798,17490.896063595,17839.5210667111,21848.3841353259,20827.6305733244,16949.8736339392,18423.2382036977,19372.0325011834,18436.8903037334,17527.425917307,20705.1797473771,27791.4951552622,26422.0114110522,24067.9284188058,24032.8955027669,23583.8985376261,24102.3630540601,24813.2202453688,25487.141956731
194,"Pygoscelis_adeliae","ADPE","PIIS","Peter I Island",-68.835,-90.4917,"Ellsworth Land","88.3",9.77152548443885,10.1546609965871,10.6154008856018,11.0873354545241,11.556712287266,12.0299952311912,12.4698095549429,12.9906717212392,13.5139190319714,13.6674975001018,13.8224096401769,13.7933865350128,14.3624366468962,19.941315968738,21.7212873466642,23.4664428930499,25.5933202639438,27.3138727847328,28.7069401651827,30.4705978172315,27.3194995007139,27.7038885372377,29.4776557365153,25.0387207577513,26.4261150758766,24.9773553718324,20.1370906417566,22.318613952576,16.4252541244774,20.138403514442,17.5144306912955,12.6051544276195,13.3376736065959,9.48271912377461,12.1508910204364,14.1879145017191,11.3638882348159,10.763740234129,8.43923447509125,11.1738428863094,10.4465491805849,9.52433889059352,11.7151121809771,12.0070686387386,13.2375418644018,13.2098585202156,10.4263739882092,11.9190908016906,12.0868434199195,11.3233953363306
195,"Pygoscelis_adeliae","ADPE","PISL","Peterson Island",-66.4665,110.4993,"Wilkes Land","58.4.1",6365.90196526822,6712.4073513771,7095.02744263807,7511.9893482554,7921.35420543812,8347.93777505472,8827.62682126651,9307.69235276388,9807.28531789053,10011.4243334373,10324.6368657594,15900.828281443,17920.95624571,16240.6557426939,17167.4488506974,16371.3595555221,19701.5274891568,19449.5231270235,24112.7041529015,20424.4624371082,19361.922895195,18630.8495926879,18802.4317004366,19521.2784955426,18249.2330789806,19165.3811335917,19093.6664461688,23888.4358347415,27263.6306701812,29803.8803183146,29226.6151300237,30512.7842554875,38306.9520936209,37402.0409689967,43491.579818596,39625.863636748,30612.4546083368,31631.8765469258,31546.2802803731,28659.3179775357,25850.8453272989,30559.6356856483,41170.0034619136,39223.9705502204,35691.8572863789,35497.0236749412,34712.6272133462,35379.4286596833,36240.0441066617,37125.6243593654
197,"Pygoscelis_adeliae","ADPE","PLEN","Pleneau Island",-65.104,-64.0556,"Central-west Antarctic Peninsula","48.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999823272332908,0.960521715778601,0.925298232729756
199,"Pygoscelis_adeliae","ADPE","POSS","Possession Island",-71.8946,171.1692,"Victoria Land","88.1",53975.5920560532,56099.0706199662,58518.1231074536,61002.3788387117,63642.2260332623,66373.132689347,69094.1094081164,71902.974573985,74839.1385132561,76224.6134285882,77207.2903099256,76753.8172703523,80130.3671162609,111783.985737027,125378.813717977,139247.032738876,156391.496846194,158503.655371884,138697.590031275,122427.975367048,91189.5453179364,96908.1219958094,107542.209064226,95804.1779454692,105879.051797792,104591.029933306,88138.4999728884,102164.740101192,78895.9728535209,101078.73125934,92041.5686413652,69449.7296056875,77427.670069872,57966.3981712293,77820.3278838454,95539.9506194998,79678.6383924672,86811.7043501394,78647.9543775822,120157.731860118,128606.644363213,124242.56198969,162476.952466943,176044.946391622,192500.621051399,193036.414177316,152964.990819152,174838.454431427,177609.193072816,166960.11236341
203,"Pygoscelis_adeliae","ADPE","PTHO","Point Thomas",-62.1631,-58.4615,"South Shetland Islands","48.1",7650.67606200407,7992.72482467881,8247.40855525845,8523.23306324993,8849.98410920199,9213.06662757284,9541.3255567922,9804.38668122998,10184.7479187809,17156.1413805032,9527.06745891517,10210.1745271508,9880.21821594722,9649.96521217027,9668.05992251677,9542.40620144895,9441.74877892805,9695.18188267441,10121.3309101548,8131.80719573084,8806.24000138178,10280.4690731805,10084.9237419212,9870.80474810119,9760.27039120197,10579.3412799123,9106.72838420844,8921.79293750987,8676.31329319626,8369.28493547428,7911.73738949465,7485.90083204573,7256.48143879848,6848.22046319164,6527.04362841688,6246.92447205313,5931.82823128079,5783.28633314838,5752.01346616241,5530.96034720648,5269.5567797954,1629.6904605039,498.603196492647,151.458399796105,148.596612997496,143.915257360701,139.059627823864,134.32552653171,129.286675791423,123.258041367077
205,"Pygoscelis_adeliae","ADPE","RBSN","Robinson",-67.4543,63.4596,"Mac. Robertson Land","58.4.2",225.160940779723,236.575222084556,249.749203670955,264.026326623028,279.403434664587,294.617683514822,311.274104885634,330.388289108738,349.133405184478,355.229678808588,375.212990399627,590.050236760538,679.373615655475,625.840507299935,672.767763425756,650.214910291284,797.316216580151,803.206771442792,1017.75076139418,879.959736115258,856.088855209689,844.248845009849,873.187290412416,927.482768509724,881.014518014691,949.311774966222,964.735559170401,1242.34937265016,1445.40985154481,1609.93635774802,1612.1535850419,1729.40133902153,2212.35135112032,2200.59825431907,2600.6661798739,2412.34147337887,1766.73051308633,1806.49042746289,1787.06892625459,1608.3666299824,1444.4305687053,1706.97375380099,2288.81966172493,2179.59380707358,1974.14177887105,1960.20904073199,1919.45239319092,1953.71878466482,1998.22686549824,2062.4097753284
210,"Pygoscelis_adeliae","ADPE","ROSE","Robinson (southeast)",-67.4749,63.4956,"Mac. Robertson Land","58.4.2",79.5053506834566,83.7679518299241,88.5414637669043,93.3389115926132,98.5726410029994,103.930456998013,109.769059722516,116.526337638822,123.058437204773,125.12488164026,131.958118052147,207.037432163828,237.910639198837,219.205482760281,236.411644153859,229.206794682568,280.455032983426,281.891646463819,357.785886781186,310.598188732986,300.770219538286,296.066669155855,306.455805019209,322.462177220619,307.711279573737,330.814946752171,335.939343311011,430.903831399985,502.347849760698,562.91851248638,563.786673386693,602.194757412429,769.89571687775,762.835537186574,905.452974619874,841.513349940198,653.032993964761,667.405232374796,664.254397435598,596.027887615743,535.366942715657,631.150018325633,846.990244098214,806.964058076688,731.34985394478,728.93102513516,711.954396957867,725.813764994401,744.55071317427,763.318593307272
211,"Pygoscelis_adeliae","ADPE","ROYD","Cape Royds",-77.5545,166.1639,"Victoria Land","88.1",1430.05107405741,1486.7841294009,1553.35460163888,1620.79629251898,1693.21363137936,1758.84950767038,1827.02664840867,1900.88780627247,1979.24636998327,2014.80917835808,2038.7138465076,1948.32672755434,1938.6907753528,2581.4462348689,2719.82115099961,3193.55475425336,3510.17797107876,3897.18060915955,3561.79092474861,2892.00875213005,2627.33165895455,3089.98679597554,3617.21135907039,3280.25138244043,3505.36730871434,3745.57733353496,3362.39685394249,3957.05569752309,3328.59460209579,3576.163778519,2381.83091578355,1434.26215417282,2202.58626153547,1902.24631226478,2074.35599686527,2508.07921741688,2567.00659784562,2610.48999278387,1833.12534942235,2604.38532910471,2560.9020821585,2807.85912773907,3091.44783064581,2957.57267481288,3179.84954254202,3035.76259628407,1824.37405778876,2612.77946868616,3063.26990405069,2865.49216254695
