"ID","Binomial","Species_id","Site_ID","Site_name","Latitude","Longitude","Region","Ccamlr_id","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"58","Pygoscelis_papua","GEPE","LOCK","Port Lockroy","-64.8231","-63.484","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,"1","1",NA,NA
"59","Pygoscelis_papua","GEPE","LOOK","Cape Lookout","-61.278","-55.205","Elephant Island","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,"1","1",NA,NA,NA,NA
"60","Pygoscelis_papua","GEPE","LOUB","Loubat Point","-65.0776","-63.9265","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"61","Pygoscelis_papua","GEPE","MADD","Madder Cliff (Joinville Island)","-63.2989","-56.4831","Northeast Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1",NA,NA
"62","Pygoscelis_papua","GEPE","MADI","Madder Cliff Island","-63.306","-56.499","Northeast Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,"1"
"63","Pygoscelis_papua","GEPE","MIKK","Mikkelsen Harbor (Trinity Island)","-63.9022","-60.791","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1",NA,"1","1","1","1","1","1","1","1"
"64","Pygoscelis_papua","GEPE","MONA","Cape Monaco","-64.717138","-64.278164","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Pygoscelis_papua","GEPE","MOOT","Moot Point","-65.2062","-64.078","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1",NA,"1","1","1","1",NA,"1",NA,NA
"66","Pygoscelis_papua","GEPE","MUCK","Muckle Bluff","-61.157","-54.86","Elephant Island","48.1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"67","Pygoscelis_papua","GEPE","NEKO","Neko Harbor (Andvord Bay)","-64.8383","-62.5327","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1","1",NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"68","Pygoscelis_papua","GEPE","NOBL","Noble Rocks","-64.7849","-63.4335","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,"1","1","1"
"69","Pygoscelis_papua","GEPE","NOPT","North Point","-60.672","-45.626","South Orkney Islands","48.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"70","Pygoscelis_papua","GEPE","ONEI","O'Neill Point","-64.81622","-63.090132","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,"1",NA
"71","Pygoscelis_papua","GEPE","ORNE","Orne Islands","-64.662","-62.673","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,NA,NA,"1","1","1","1","1","1",NA,"1","1","1","1","1","1","1",NA
"72","Pygoscelis_papua","GEPE","PABE","Paradise Harbor Beacon (Paradise Bay)","-64.9111","-62.9311","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","Pygoscelis_papua","GEPE","PCHA","Port Charcot","-65.067","-64.026","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,"1","1","1","1",NA,"1","1","1","1","1","1",NA,"1"
"74","Pygoscelis_papua","GEPE","PEIN","Peine Island (Comb Island)","-63.411","-54.717","Northeast Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"75","Pygoscelis_papua","GEPE","PETE","Petermann Island","-65.176","-64.137","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1",NA,NA,"1","1","1",NA,NA,"1",NA,NA
"76","Pygoscelis_papua","GEPE","PLAT","Plato Island (Platter Island)","-63.433","-54.6742","Northeast Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"77","Pygoscelis_papua","GEPE","PLEN","Pleneau Island","-65.104","-64.0556","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1","1","1",NA,"1","1","1","1","1",NA,"1","1","1","1",NA,"1",NA,NA
"78","Pygoscelis_papua","GEPE","POWE","Powell Island","-60.725","-45.029","South Orkney Islands","48.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Pygoscelis_papua","GEPE","PRIM","Prime Head","-63.2129","-57.305","Northwest Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"80","Pygoscelis_papua","GEPE","PRIN","Principal Point","-64.9121","-63.431","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"81","Pygoscelis_papua","GEPE","PTHO","Point Thomas","-62.1631","-58.4615","South Shetland Islands","48.1",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1","1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Pygoscelis_papua","GEPE","PTWD","Point Wordie","-61.245","-55.328","Elephant Island","48.1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1",NA,NA,NA,NA,NA,"1"
"83","Pygoscelis_papua","GEPE","PYPT","Py Point","-64.8792","-63.5974","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Pygoscelis_papua","GEPE","QPTM","Quinton Point (middle)","-64.335","-63.683","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"85","Pygoscelis_papua","GEPE","RASM","Rasmussen Island","-65.248","-64.0845","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"86","Pygoscelis_papua","GEPE","ROBE","Robert Point (Robert Island)","-62.45","-59.383","South Shetland Islands","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,"1",NA,NA,NA
"87","Pygoscelis_papua","GEPE","RONE","Ronge Island East","-64.6884","-62.6436","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,"1","1","1","1","1","1","1","1"
"88","Pygoscelis_papua","GEPE","SANE","San Eliado Point","-64.844","-63.1166","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","Pygoscelis_papua","GEPE","SAXU","Saxum Nunatak","-63.1367","-56.0533","Northeast Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Pygoscelis_papua","GEPE","SELV","Selvick Cove","-64.6405","-62.5691","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1",NA,"1","1","1","1","1","1","1","1","1"
"91","Pygoscelis_papua","GEPE","SHIR","Cape Shirreff","-62.4575","-60.7874","South Shetland Islands","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1",NA,"1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Pygoscelis_papua","GEPE","SKOT","Skottsberg Point","-63.9205","-60.8089","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","1","1","1","1","1","1",NA
"93","Pygoscelis_papua","GEPE","SPIP","Spigot Peak Point","-64.625","-62.558","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,"1",NA
"94","Pygoscelis_papua","GEPE","SPTR","Spigot Peak Tripod","-64.6358","-62.5622","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1",NA
"95","Pygoscelis_papua","GEPE","STER","Sterneck Island","-64.191972","-61.049022","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA
"96","Pygoscelis_papua","GEPE","STRA","Stranger Point","-62.26","-58.6161","South Shetland Islands","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Pygoscelis_papua","GEPE","TRIA","Triangle Point","-62.522","-59.839","South Shetland Islands","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"98","Pygoscelis_papua","GEPE","TRUA","Truant Island","-64.923","-63.407","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"99","Pygoscelis_papua","GEPE","TUXE","Cape Tuxen","-65.2667","-64.1178","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1",NA,"1",NA,NA
"100","Pygoscelis_papua","GEPE","TXRX","Tuxen Rocks","-65.2549","-64.1334","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"1"
"101","Pygoscelis_papua","GEPE","USEF","Useful Island","-64.717","-62.864","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1","1","1",NA,NA,NA,NA,NA,"1",NA,NA,NA,"1"
"102","Pygoscelis_papua","GEPE","VERN","Vernadsky Station","-65.2453","-64.2567","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,"1",NA,"1",NA,NA,"1",NA,NA
"103","Pygoscelis_papua","GEPE","WALL","Cape Wallace","-63.233","-62.209","South Shetland Islands","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","Pygoscelis_papua","GEPE","WATE","Waterboat Point","-64.8236","-62.8581","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,"1","1","1","1","1","1","1",NA,NA
"105","Pygoscelis_papua","GEPE","WEDD","Weddell Island","-60.6359","-44.8479","South Orkney Islands","48.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Pygoscelis_papua","GEPE","WILD","Point Wild","-61.098","-54.861","Elephant Island","48.1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","Pygoscelis_papua","GEPE","WPEC","Watson Peninsula (east coast)","-60.6761","-44.5436","South Orkney Islands","48.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Pygoscelis_papua","GEPE","YALO","Yalour Islands","-65.2389","-64.1564","Central-west Antarctic Peninsula","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,NA,"1","1",NA,NA,NA,"1",NA,NA
"109","Pygoscelis_papua","GEPE","YANK","Yankee Harbor","-62.5257","-59.7687","South Shetland Islands","48.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,"1","1",NA,"1","1",NA,NA,NA,"1",NA,NA,NA,NA,"1","1",NA,"1","1",NA,NA,NA
